geonameid	name	latitude	longitude	cc	timezone
163345	Tartus	34.889	35.887	SY	Asia/Damascus
163476	Tall Rif`at	36.472	37.095	SY	Asia/Damascus
163533	Tallkalakh	34.668	36.260	SY	Asia/Damascus
163779	Tallbisah	34.841	36.731	SY	Asia/Damascus
163806	Tafas	32.737	36.067	SY	Asia/Damascus
163808	Tadmur	34.562	38.284	SY	Asia/Damascus
163811	Tadif	36.348	37.531	SY	Asia/Damascus
163915	Suran	35.292	36.748	SY	Asia/Damascus
164025	Subaykhan	34.853	40.600	SY	Asia/Damascus
164328	Shaykh Miskin	32.827	36.161	SY	Asia/Damascus
164816	Saraqib	35.864	36.806	SY	Asia/Damascus
164898	Salqin	36.139	36.452	SY	Asia/Damascus
164947	As Salamiyah	35.011	37.053	SY	Asia/Damascus
165060	Safita	34.821	36.118	SY	Asia/Damascus
165929	Qatana	33.438	36.079	SY	Asia/Damascus
165997	Jasim	32.991	36.061	SY	Asia/Damascus
166111	Qarah	34.156	36.743	SY	Asia/Damascus
166285	Kabbasin	36.433	37.569	SY	Europe/Istanbul
166331	Nubl	36.379	36.993	SY	Asia/Damascus
167046	Masyaf	35.065	36.341	SY	Asia/Damascus
167357	Manbij	36.528	37.955	SY	Asia/Damascus
167605	Ma`arratmisrin	36.012	36.672	SY	Asia/Damascus
168325	Khan Shaykhun	35.442	36.651	SY	Asia/Damascus
168620	Kafr Zayta	35.374	36.603	SY	Asia/Damascus
168629	Kafr Takharim	36.117	36.515	SY	Asia/Damascus
168661	Kafranbel	35.614	36.564	SY	Asia/Damascus
168668	Kafr Laha	34.895	36.496	SY	Asia/Damascus
169023	Jisr ash Shughur	35.814	36.320	SY	Asia/Damascus
169113	Jayrud	33.807	36.739	SY	Asia/Damascus
169179	Jarabulus	36.818	38.011	SY	Asia/Damascus
169304	Jablah	35.362	35.928	SY	Asia/Damascus
169372	`Irbin	33.537	36.366	SY	Asia/Damascus
169375	Inkhil	33.018	36.128	SY	Asia/Damascus
169389	Idlib	35.931	36.634	SY	Asia/Damascus
169577	Homs	34.727	36.723	SY	Asia/Damascus
169897	Harasta	33.559	36.365	SY	Asia/Damascus
170017	Hamah	35.132	36.758	SY	Asia/Damascus
170044	Halfaya	35.260	36.606	SY	Asia/Damascus
170063	Aleppo	36.201	37.161	SY	Asia/Damascus
170592	Duma	33.572	36.403	SY	Asia/Damascus
170654	Damascus	33.510	36.291	SY	Asia/Damascus
170785	Dayr Hafir	36.157	37.708	SY	Asia/Damascus
170794	Deir ez-Zor	35.336	40.141	SY	Asia/Damascus
170887	Ad Darbasiyah	37.073	40.652	SY	Asia/Damascus
170892	Darayya	33.458	36.233	SY	Asia/Damascus
170905	Dar'a	32.619	36.102	SY	Asia/Damascus
171451	Binnish	35.957	36.714	SY	Asia/Damascus
171694	Batabo	36.134	36.740	SY	Asia/Damascus
171830	Baniyas	35.182	35.949	SY	Asia/Damascus
172059	Az Zabadani	33.725	36.101	SY	Asia/Damascus
172082	I`zaz	36.587	37.046	SY	Asia/Damascus
172256	'Ayn al 'Arab	36.891	38.353	SY	Asia/Damascus
172349	At Tall	33.610	36.311	SY	Asia/Damascus
172374	Ath Thawrah	35.838	38.548	SY	Asia/Damascus
172408	As-Suwayda	32.709	36.570	SY	Asia/Damascus
172469	As Sanamayn	33.072	36.183	SY	Asia/Damascus
172503	As Safirah	36.077	37.373	SY	Asia/Damascus
172946	Ar Rastan	34.927	36.732	SY	Asia/Damascus
172955	Ar Raqqah	35.953	39.008	SY	Asia/Damascus
173193	An Nabk	34.024	36.728	SY	Asia/Damascus
173230	'Amuda	37.104	40.930	SY	Asia/Damascus
173312	Al Qutayfah	33.738	36.601	SY	Asia/Damascus
173322	Al Qusayr	34.508	36.580	SY	Asia/Damascus
173334	Al Qunaytirah	33.126	35.825	SY	Asia/Damascus
173361	Al Qaryatayn	34.230	37.241	SY	Asia/Damascus
173480	Al Mayadin	35.020	40.452	SY	Asia/Damascus
173576	Latakia	35.532	35.790	SY	Asia/Damascus
173598	Al Kiswah	33.358	36.242	SY	Asia/Damascus
173811	Al Hasakah	36.502	40.748	SY	Asia/Damascus
173819	Al Hirak	32.749	36.306	SY	Asia/Damascus
174018	Al Bab	36.371	37.516	SY	Asia/Damascus
174186	`Afrin	36.512	36.870	SY	Asia/Damascus
174259	Ad Dana	36.213	36.770	SY	Asia/Damascus
174448	Albu Kamal	34.452	40.919	SY	Asia/Damascus
174506	Hajin	34.695	40.831	SY	Asia/Damascus
934985	Mbabane	-26.317	31.133	SZ	Africa/Mbabane
934995	Manzini	-26.499	31.380	SZ	Africa/Mbabane
935048	Lobamba	-26.467	31.200	SZ	Africa/Mbabane
3576994	Cockburn Town	21.461	-71.142	TC	America/Grand_Turk
243590	Iriba	15.117	22.250	TD	Africa/Ndjamena
243787	Goz Beida	12.226	21.410	TD	Africa/Ndjamena
244128	Fada	17.192	21.581	TD	Africa/Ndjamena
244878	Biltine	14.527	20.926	TD	Africa/Ndjamena
245338	Am Timan	11.043	20.283	TD	Africa/Ndjamena
245669	Adre	13.466	22.199	TD	Africa/Ndjamena
245785	Abeche	13.829	20.832	TD	Africa/Ndjamena
2425791	Sarh	9.146	18.383	TD	Africa/Ndjamena
2426240	Pala	9.365	14.907	TD	Africa/Ndjamena
2426370	Umm Hajar	13.295	19.697	TD	Africa/Ndjamena
2427123	N'Djamena	12.107	15.044	TD	Africa/Ndjamena
2427336	Moussoro	13.644	16.490	TD	Africa/Ndjamena
2427455	Moundou	8.574	16.077	TD	Africa/Ndjamena
2427637	Mongo	12.185	18.688	TD	Africa/Ndjamena
2427697	Moissala	8.340	17.766	TD	Africa/Ndjamena
2428042	Mboursou Lere	9.764	14.154	TD	Africa/Ndjamena
2428228	Massakory	12.998	15.732	TD	Africa/Ndjamena
2428231	Massaguet	12.476	15.436	TD	Africa/Ndjamena
2428281	Maro	9.223	17.710	TD	Africa/Ndjamena
2428394	Mao	14.123	15.312	TD	Africa/Ndjamena
2428450	Mangalme	12.355	19.614	TD	Africa/Ndjamena
2428480	Mandelia	11.730	15.245	TD	Africa/Ndjamena
2429158	Lere	9.645	14.215	TD	Africa/Ndjamena
2429296	Lai	9.397	16.301	TD	Africa/Ndjamena
2429344	Kyabe	9.451	18.945	TD	Africa/Ndjamena
2429605	Koumra	8.916	17.550	TD	Africa/Ndjamena
2430506	Kelo	9.309	15.807	TD	Africa/Ndjamena
2431573	Guelendeng	10.918	15.550	TD	Africa/Ndjamena
2431724	Gounou Gaya	9.629	15.513	TD	Africa/Ndjamena
2431907	Gore	8.650	16.517	TD	Africa/Ndjamena
2432639	Fianga	9.915	15.140	TD	Africa/Ndjamena
2432678	Faya-Largeau	17.926	19.104	TD	Africa/Ndjamena
2433055	Dourbali	11.806	15.867	TD	Africa/Ndjamena
2433437	Doba	8.664	16.853	TD	Africa/Ndjamena
2434584	Bousso	10.485	16.711	TD	Africa/Ndjamena
2434910	Bongor	10.281	15.374	TD	Africa/Ndjamena
2434979	Bol	13.467	14.714	TD	Africa/Ndjamena
2434985	Bokoro	12.378	17.059	TD	Africa/Ndjamena
2435124	Bitkine	11.980	18.214	TD	Africa/Ndjamena
2435474	Bere	9.320	16.155	TD	Africa/Ndjamena
2435508	Benoy	8.983	16.320	TD	Africa/Ndjamena
2435779	Bediondo	8.629	17.186	TD	Africa/Ndjamena
2435854	Bebedja	8.676	16.566	TD	Africa/Ndjamena
2436400	Ati	13.214	18.339	TD	Africa/Ndjamena
9534257	Amdjarass	16.067	22.835	TD	Africa/Ndjamena
1546102	Port-aux-Francais	-49.349	70.219	TF	Indian/Kerguelen
2363490	Vogan	6.333	1.533	TG	Africa/Lome
2363534	Tsevie	6.426	1.213	TG	Africa/Lome
2363908	Tchamba	9.033	1.417	TG	Africa/Lome
2364079	Sotouboua	8.563	0.984	TG	Africa/Lome
2364104	Sokode	8.983	1.133	TG	Africa/Lome
2364752	Notse	6.950	1.167	TG	Africa/Lome
2364812	Niamtougou	9.768	1.105	TG	Africa/Lome
2365190	Mango	10.359	0.471	TG	Africa/Lome
2365267	Lome	6.129	1.222	TG	Africa/Lome
2365560	Kpalime	6.900	0.633	TG	Africa/Lome
2366152	Kara	9.551	1.186	TG	Africa/Lome
2367164	Dapaong	10.862	0.208	TG	Africa/Lome
2367226	Sinkasse	11.104	0.009	TG	Africa/Lome
2367568	Bassar	9.250	0.782	TG	Africa/Lome
2367656	Bafilo	9.350	1.267	TG	Africa/Lome
2367660	Badou	7.583	0.600	TG	Africa/Lome
2367886	Atakpame	7.533	1.133	TG	Africa/Lome
2367990	Aneho	6.228	1.592	TG	Africa/Lome
1117652	Ban Talat Yai	7.885	98.400	TH	Asia/Bangkok
1117656	Ban Talat Nua	7.885	98.386	TH	Asia/Bangkok
1117823	Sam Roi Yot	12.271	99.872	TH	Asia/Bangkok
1149698	Phetchaburi	13.112	99.945	TH	Asia/Bangkok
1150007	Trang	7.556	99.611	TH	Asia/Bangkok
1150085	Thung Song	8.165	99.680	TH	Asia/Bangkok
1150154	Thoen	17.613	99.216	TH	Asia/Bangkok
1150210	Thap Than	15.461	99.892	TH	Asia/Bangkok
1150246	Tha Muang	13.961	99.641	TH	Asia/Bangkok
1150275	Tha Maka	13.900	99.767	TH	Asia/Bangkok
1150490	Tak	16.870	99.129	TH	Asia/Bangkok
1150515	Surat Thani	9.140	99.333	TH	Asia/Bangkok
1150533	Sukhothai	17.008	99.823	TH	Asia/Bangkok
1150624	Si Satchanalai	17.517	99.760	TH	Asia/Bangkok
1150681	Sawankhalok	17.316	99.832	TH	Asia/Bangkok
1150728	San Pa Tong	18.628	98.896	TH	Asia/Bangkok
1150732	San Kamphaeng	18.745	99.120	TH	Asia/Bangkok
1150921	Ron Phibun	8.179	99.854	TH	Asia/Bangkok
1150954	Ratchaburi	13.537	99.817	TH	Asia/Bangkok
1150965	Ranong	9.966	98.635	TH	Asia/Bangkok
1151063	Pran Buri	12.385	99.902	TH	Asia/Bangkok
1151074	Prachuap Khiri Khan	11.821	99.784	TH	Asia/Bangkok
1151211	Tha Kham	9.111	99.232	TH	Asia/Bangkok
1151254	Phuket	7.891	98.398	TH	Asia/Bangkok
1151340	Photharam	13.692	99.850	TH	Asia/Bangkok
1151426	Phayao	19.192	99.879	TH	Asia/Bangkok
1151528	Pa Sang	18.526	98.939	TH	Asia/Bangkok
1151933	Nakhon Si Thammarat	8.433	99.967	TH	Asia/Bangkok
1152188	Mae Sot	16.717	98.567	TH	Asia/Bangkok
1152194	Mae Sai	20.434	99.876	TH	Asia/Bangkok
1152202	Mae Ramat	16.984	98.517	TH	Asia/Bangkok
1152227	Mae Chan	20.147	99.853	TH	Asia/Bangkok
1152377	Lat Yao	15.751	99.789	TH	Asia/Bangkok
1152432	Lang Suan	9.946	99.078	TH	Asia/Bangkok
1152468	Lamphun	18.581	99.007	TH	Asia/Bangkok
1152473	Lampang	18.292	99.493	TH	Asia/Bangkok
1152562	Kui Buri	12.083	99.854	TH	Asia/Bangkok
1152633	Krabi	8.073	98.911	TH	Asia/Bangkok
1152919	Khao Yoi	13.240	99.824	TH	Asia/Bangkok
1152953	Khanu Woralaksaburi	16.062	99.861	TH	Asia/Bangkok
1153035	Kathu	7.918	98.333	TH	Asia/Bangkok
1153081	Kanchanaburi	14.004	99.548	TH	Asia/Bangkok
1153090	Kamphaeng Phet	16.483	99.522	TH	Asia/Bangkok
1153241	Huai Yot	7.789	99.635	TH	Asia/Bangkok
1153269	Hua Hin	12.571	99.959	TH	Asia/Bangkok
1153386	Hang Dong	18.687	98.919	TH	Asia/Bangkok
1153464	Dok Kham Tai	19.162	99.993	TH	Asia/Bangkok
1153513	Damnoen Saduak	13.518	99.955	TH	Asia/Bangkok
1153557	Chumphon	10.496	99.180	TH	Asia/Bangkok
1153646	Chom Bueng	13.620	99.592	TH	Asia/Bangkok
1153669	Chiang Rai	19.909	99.833	TH	Asia/Bangkok
1153671	Chiang Mai	18.790	98.985	TH	Asia/Bangkok
1153807	Cha-am	12.800	99.967	TH	Asia/Bangkok
1153850	Bo Phloi	14.325	99.515	TH	Asia/Bangkok
1154677	Ban Tak	17.043	99.081	TH	Asia/Bangkok
1154689	Ko Samui	9.536	99.936	TH	Asia/Bangkok
1155139	Ban Pong	13.816	99.877	TH	Asia/Bangkok
1156046	Ban Na San	8.800	99.364	TH	Asia/Bangkok
1156257	Ban Na	17.017	99.733	TH	Asia/Bangkok
1157662	Bang Saphan	11.213	99.512	TH	Asia/Bangkok
1157683	Bang Phae	13.692	99.930	TH	Asia/Bangkok
1595679	Nong Kung Si	16.650	103.300	TH	Asia/Bangkok
1599640	Ban Nong Wua So	17.268	103.225	TH	Asia/Bangkok
1601579	Ban Mai	7.204	100.545	TH	Asia/Bangkok
1603235	Ban Huai Thalaeng	14.983	102.650	TH	Asia/Bangkok
1604452	Ban Khlong Bang Sao Thong	13.642	100.833	TH	Asia/Bangkok
1604654	Na Klang	17.307	102.189	TH	Asia/Bangkok
1604769	Yasothon	15.794	104.145	TH	Asia/Bangkok
1604771	Yaring	6.866	101.369	TH	Asia/Bangkok
1604870	Yala	6.540	101.281	TH	Asia/Bangkok
1605018	Wiset Chaichan	14.595	100.338	TH	Asia/Bangkok
1605024	Wichian Buri	15.658	101.106	TH	Asia/Bangkok
1605069	Warin Chamrap	15.193	104.863	TH	Asia/Bangkok
1605102	Wang Saphung	17.301	101.769	TH	Asia/Bangkok
1605118	Wang Noi	14.227	100.716	TH	Asia/Bangkok
1605119	Wang Nam Yen	13.503	102.181	TH	Asia/Bangkok
1605215	Uttaradit	17.626	100.094	TH	Asia/Bangkok
1605221	Uthai Thani	15.379	100.025	TH	Asia/Bangkok
1605239	Udon Thani	17.416	102.786	TH	Asia/Bangkok
1605245	Ubon Ratchathani	15.238	104.849	TH	Asia/Bangkok
1605279	Trat	12.244	102.515	TH	Asia/Bangkok
1605467	Tha Yang	12.958	99.906	TH	Asia/Bangkok
1605509	Tha Ruea	14.567	100.726	TH	Asia/Bangkok
1605538	Thap Khlo	16.160	100.597	TH	Asia/Bangkok
1605601	Tha Mai	12.621	102.005	TH	Asia/Bangkok
1605677	Tha Bo	17.850	102.581	TH	Asia/Bangkok
1605754	Taphan Hin	16.221	100.420	TH	Asia/Bangkok
1605957	Tak Bai	6.259	102.055	TH	Asia/Bangkok
1606030	Surin	14.882	103.494	TH	Asia/Bangkok
1606033	Suphan Buri	14.474	100.122	TH	Asia/Bangkok
1606050	Su-ngai Kolok	6.030	101.966	TH	Asia/Bangkok
1606147	Songkhla	7.199	100.595	TH	Asia/Bangkok
1606239	Si Sa Ket	15.115	104.329	TH	Asia/Bangkok
1606250	Si Racha	13.174	100.931	TH	Asia/Bangkok
1606270	Sing Buri	14.888	100.405	TH	Asia/Bangkok
1606343	Seka	17.929	103.955	TH	Asia/Bangkok
1606350	Sawang Daen Din	17.475	103.458	TH	Asia/Bangkok
1606376	Satun	6.623	100.067	TH	Asia/Bangkok
1606386	Sattahip	12.666	100.901	TH	Asia/Bangkok
1606418	Saraburi	14.533	100.917	TH	Asia/Bangkok
1606586	Samut Songkhram	13.415	100.003	TH	Asia/Bangkok
1606588	Samut Sakhon	13.548	100.274	TH	Asia/Bangkok
1606590	Samut Prakan	13.598	100.597	TH	Asia/Bangkok
1606638	Sam Phran	13.727	100.215	TH	Asia/Bangkok
1606790	Sakon Nakhon	17.161	104.147	TH	Asia/Bangkok
1606807	Sa Kaeo	13.814	102.072	TH	Asia/Bangkok
1606939	Sadao	6.639	100.423	TH	Asia/Bangkok
1607001	Roi Et	16.057	103.653	TH	Asia/Bangkok
1607017	Rayong	12.681	101.258	TH	Asia/Bangkok
1607068	Ranot	7.778	100.321	TH	Asia/Bangkok
1607083	Ra-ngae	6.297	101.728	TH	Asia/Bangkok
1607257	Prakhon Chai	14.606	103.121	TH	Asia/Bangkok
1607280	Prachin Buri	14.050	101.369	TH	Asia/Bangkok
1607435	Phu Kradueng	16.884	101.885	TH	Asia/Bangkok
1607439	Phu Khiao	16.377	102.129	TH	Asia/Bangkok
1607508	Phra Pradaeng	13.659	100.534	TH	Asia/Bangkok
1607512	Phra Phutthabat	14.725	100.795	TH	Asia/Bangkok
1607532	Phra Nakhon Si Ayutthaya	14.352	100.577	TH	Asia/Bangkok
1607552	Phrae	18.146	100.141	TH	Asia/Bangkok
1607615	Phon Charoen	18.033	103.167	TH	Asia/Bangkok
1607708	Phitsanulok	16.825	100.259	TH	Asia/Bangkok
1607725	Phichit	16.442	100.349	TH	Asia/Bangkok
1607730	Phibun Mangsahan	15.245	105.229	TH	Asia/Bangkok
1607737	Phetchabun	16.419	101.161	TH	Asia/Bangkok
1607779	Phatthalung	7.618	100.078	TH	Asia/Bangkok
1607782	Phasi Charoen	13.715	100.437	TH	Asia/Bangkok
1607793	Phan Thong	13.468	101.095	TH	Asia/Bangkok
1607801	Phanom Sarakham	13.749	101.349	TH	Asia/Bangkok
1607838	Phanat Nikhom	13.446	101.184	TH	Asia/Bangkok
1607865	Phak Hai	14.457	100.370	TH	Asia/Bangkok
1607978	Pattani	6.868	101.250	TH	Asia/Bangkok
1607983	Pathum Thani	14.013	100.530	TH	Asia/Bangkok
1608033	Pak Phanang	8.351	100.202	TH	Asia/Bangkok
1608048	Pak Kret	13.913	100.499	TH	Asia/Bangkok
1608057	Pak Chong	14.708	101.416	TH	Asia/Bangkok
1608133	Mueang Nonthaburi	13.861	100.515	TH	Asia/Bangkok
1608136	Non Sung	15.180	102.257	TH	Asia/Bangkok
1608191	Nong Phai	15.990	101.062	TH	Asia/Bangkok
1608232	Nong Khai	17.878	102.742	TH	Asia/Bangkok
1608239	Nong Khae	14.341	100.867	TH	Asia/Bangkok
1608269	Nong Bua Lamphu	17.204	102.441	TH	Asia/Bangkok
1608409	Narathiwat	6.426	101.823	TH	Asia/Bangkok
1608424	Nang Rong	14.638	102.791	TH	Asia/Bangkok
1608452	Nan	18.784	100.779	TH	Asia/Bangkok
1608462	Nam Som	17.770	102.189	TH	Asia/Bangkok
1608527	Nakhon Sawan	15.705	100.137	TH	Asia/Bangkok
1608529	Nakhon Ratchasima	14.971	102.102	TH	Asia/Bangkok
1608531	Nakhon Phanom	17.411	104.779	TH	Asia/Bangkok
1608534	Nakhon Pathom	13.820	100.044	TH	Asia/Bangkok
1608539	Nakhon Nayok	14.205	101.213	TH	Asia/Bangkok
1608541	Nakhon Luang	14.463	100.608	TH	Asia/Bangkok
1608597	Mukdahan	16.545	104.724	TH	Asia/Bangkok
1608797	Makkasan	13.752	100.543	TH	Asia/Bangkok
1608900	Maha Sarakham	16.185	103.301	TH	Asia/Bangkok
1609032	Lop Buri	14.798	100.654	TH	Asia/Bangkok
1609043	Lom Sak	16.780	101.242	TH	Asia/Bangkok
1609071	Loei	17.491	101.727	TH	Asia/Bangkok
1609278	Laem Sing	12.482	102.074	TH	Asia/Bangkok
1609324	Kut Chap	17.426	102.567	TH	Asia/Bangkok
1609345	Kuchinarai	16.541	104.050	TH	Asia/Bangkok
1609350	Bangkok	13.754	100.501	TH	Asia/Bangkok
1609395	Krathum Baen	13.653	100.260	TH	Asia/Bangkok
1609610	Klaeng	12.780	101.648	TH	Asia/Bangkok
1609776	Khon Kaen	16.447	102.833	TH	Asia/Bangkok
1609795	Khon Buri	14.525	102.246	TH	Asia/Bangkok
1609899	Khlong Luang	14.065	100.646	TH	Asia/Bangkok
1609990	Khao Wong	16.700	104.090	TH	Asia/Bangkok
1610185	Kaset Wisai	15.656	103.584	TH	Asia/Bangkok
1610187	Kaset Sombun	16.281	101.954	TH	Asia/Bangkok
1610227	Kantharalak	14.641	104.650	TH	Asia/Bangkok
1610459	Kamalasai	16.338	103.576	TH	Asia/Bangkok
1610469	Kalasin	16.433	103.507	TH	Asia/Bangkok
1610503	Kaeng Khoi	14.586	100.998	TH	Asia/Bangkok
1610505	Kaeng Khro	16.109	102.258	TH	Asia/Bangkok
1610538	Kabin Buri	13.951	101.718	TH	Asia/Bangkok
1610780	Hat Yai	7.008	100.477	TH	Asia/Bangkok
1610940	Det Udom	14.906	105.078	TH	Asia/Bangkok
1610943	Den Chai	17.984	100.052	TH	Asia/Bangkok
1610963	Dan Khun Thot	15.209	101.771	TH	Asia/Bangkok
1611026	Chum Phae	16.544	102.099	TH	Asia/Bangkok
1611106	Chon Daen	16.190	100.860	TH	Asia/Bangkok
1611110	Chon Buri	13.362	100.983	TH	Asia/Bangkok
1611135	Chok Chai	14.728	102.165	TH	Asia/Bangkok
1611269	Chanthaburi	12.610	102.104	TH	Asia/Bangkok
1611407	Chaiyaphum	15.810	102.029	TH	Asia/Bangkok
1611416	Chai Nat	15.186	100.124	TH	Asia/Bangkok
1611424	Chai Badan	15.200	101.133	TH	Asia/Bangkok
1611439	Chachoengsao	13.688	101.072	TH	Asia/Bangkok
1611453	Buri Ram	14.994	103.104	TH	Asia/Bangkok
1611492	Bua Yai	15.586	102.426	TH	Asia/Bangkok
1611635	Betong	5.774	101.072	TH	Asia/Bangkok
1613284	Ban Selaphum	16.017	103.950	TH	Asia/Bangkok
1614288	Ban Phe	12.628	101.438	TH	Asia/Bangkok
1614295	Pattaya	12.933	100.883	TH	Asia/Bangkok
1614336	Ban Phan Don	17.143	102.973	TH	Asia/Bangkok
1614455	Ban Phai	16.060	102.731	TH	Asia/Bangkok
1614465	Ban Phaeo	13.591	100.107	TH	Asia/Bangkok
1616658	Ban Mo	14.615	100.727	TH	Asia/Bangkok
1617111	Ban Lam Luk Ka	13.977	100.778	TH	Asia/Bangkok
1619276	Bang Rakam	16.758	100.117	TH	Asia/Bangkok
1619281	Bang Racham	14.892	100.317	TH	Asia/Bangkok
1619363	Bang Pakong	13.543	100.993	TH	Asia/Bangkok
1619369	Bang Pa-in	14.228	100.576	TH	Asia/Bangkok
1619400	Bang Mun Nak	16.028	100.379	TH	Asia/Bangkok
1619415	Bang Len	14.022	100.172	TH	Asia/Bangkok
1619423	Bang Lamung	13.047	100.929	TH	Asia/Bangkok
1619434	Bang Kruai	13.805	100.473	TH	Asia/Bangkok
1619437	Bang Krathum	16.578	100.300	TH	Asia/Bangkok
1619602	Bang Bua Thong	13.918	100.424	TH	Asia/Bangkok
1619616	Bang Ban	14.374	100.485	TH	Asia/Bangkok
1619650	Ban Dung	17.699	103.260	TH	Asia/Bangkok
1620254	Ban Chang	12.725	101.055	TH	Asia/Bangkok
1620371	Ban Bueng	13.311	101.112	TH	Asia/Bangkok
1620442	Ban Talat Bueng	13.071	101.003	TH	Asia/Bangkok
1620875	Ban Bang Kadi Pathum Thani	13.999	100.550	TH	Asia/Bangkok
1620919	Bang Bo District	13.583	100.817	TH	Asia/Bangkok
1620954	Ban Ang Sila	13.340	100.930	TH	Asia/Bangkok
1621020	Aranyaprathet	13.693	102.501	TH	Asia/Bangkok
1621060	Amnat Charoen	15.859	104.629	TH	Asia/Bangkok
1948015	Amphoe Sikhiu	14.899	101.708	TH	Asia/Bangkok
6696291	Wichit	7.889	98.385	TH	Asia/Bangkok
7091861	Ban Chalong	7.845	98.339	TH	Asia/Bangkok
7091912	Ban Ratsada	7.910	98.402	TH	Asia/Bangkok
12750557	Don Mueang City	13.914	100.590	TH	Asia/Bangkok
1220112	Yovon	38.314	69.038	TJ	Asia/Dushanbe
1220163	Hulbuk	37.805	69.645	TJ	Asia/Dushanbe
1220219	Vakhsh	37.715	68.835	TJ	Asia/Dushanbe
1220253	Istaravshan	39.914	69.003	TJ	Asia/Dushanbe
1220747	Bokhtar	37.837	68.778	TJ	Asia/Dushanbe
1220798	Panjakent	39.495	67.609	TJ	Asia/Dushanbe
1220826	Farkhor	37.492	69.404	TJ	Asia/Dushanbe
1220855	Vahdat	38.556	69.014	TJ	Asia/Dushanbe
1220905	Norak	38.389	69.323	TJ	Asia/Dushanbe
1221194	Kulob	37.915	69.785	TJ	Asia/Dushanbe
1221259	Kolkhozobod	37.588	68.659	TJ	Asia/Dushanbe
1221328	Khorugh	37.490	71.553	TJ	Asia/Dushanbe
1221614	Ishqoshim	36.725	71.613	TJ	Asia/Dushanbe
1221714	Hisor	38.525	68.551	TJ	Asia/Dushanbe
1221874	Dushanbe	38.536	68.779	TJ	Asia/Dushanbe
1221965	Danghara	38.096	69.340	TJ	Asia/Dushanbe
1221997	Chubek	37.615	69.705	TJ	Asia/Dushanbe
1222107	Boshkengash	38.466	68.805	TJ	Asia/Dushanbe
1282601	Tursunzoda	38.513	68.232	TJ	Asia/Dushanbe
1514829	Taboshar	40.570	69.642	TJ	Asia/Dushanbe
1514839	Proletar	40.167	69.502	TJ	Asia/Dushanbe
1514879	Khujand	40.283	69.622	TJ	Asia/Dushanbe
1514883	Qayroqqum	40.266	69.796	TJ	Asia/Dushanbe
1514891	Konibodom	40.294	70.431	TJ	Asia/Dushanbe
1514896	Isfara	40.126	70.625	TJ	Asia/Dushanbe
1538311	Buston	40.234	69.695	TJ	Asia/Dushanbe
8416817	Moskovskiy	37.609	68.581	TJ	Asia/Dushanbe
1626459	Suai	-9.313	125.256	TL	Asia/Dili
1635826	Maubara	-8.612	125.206	TL	Asia/Dili
1636670	Maliana	-8.992	125.220	TL	Asia/Dili
1637730	Likisa	-8.588	125.342	TL	Asia/Dili
1645457	Dili	-8.559	125.574	TL	Asia/Dili
1649539	Baukau	-8.476	126.456	TL	Asia/Dili
1651816	Aileu	-8.728	125.566	TL	Asia/Dili
1937274	Lospalos	-8.522	126.998	TL	Asia/Dili
1943235	Venilale	-8.643	126.378	TL	Asia/Dili
161616	Balkanabat	39.511	54.367	TM	Asia/Ashgabat
161901	Kaka	37.348	59.614	TM	Asia/Ashgabat
161943	Gumdag	39.206	54.591	TM	Asia/Ashgabat
161974	Bereket	39.245	55.515	TM	Asia/Ashgabat
162099	Abadan	38.054	58.197	TM	Asia/Ashgabat
162158	Baharly	38.436	57.432	TM	Asia/Ashgabat
162183	Ashgabat	37.950	58.383	TM	Asia/Ashgabat
162199	Anew	37.888	58.516	TM	Asia/Ashgabat
601432	Yylanly	41.833	59.650	TM	Asia/Ashgabat
601475	Tagta	41.650	59.916	TM	Asia/Ashgabat
601594	Turkmenbasy	40.022	52.955	TM	Asia/Ashgabat
601608	Koeneuergench	42.328	59.154	TM	Asia/Ashgabat
601661	Boldumsaz	42.128	59.671	TM	Asia/Ashgabat
601734	Dasoguz	41.836	59.967	TM	Asia/Ashgabat
1218021	Yoloeten	37.299	62.360	TM	Asia/Ashgabat
1218239	Tejen	37.383	60.505	TM	Asia/Ashgabat
1218420	Seydi	39.482	62.914	TM	Asia/Ashgabat
1218436	Sayat	38.784	63.880	TM	Asia/Ashgabat
1218667	Mary	37.594	61.830	TM	Asia/Ashgabat
1219002	Kerki	37.836	65.211	TM	Asia/Ashgabat
1219392	Gowurdak	37.812	66.047	TM	Asia/Ashgabat
1219649	Turkmenabat	39.073	63.579	TM	Asia/Ashgabat
1219762	Bayramaly	37.619	62.167	TM	Asia/Ashgabat
1514792	Gazojak	41.187	61.404	TM	Asia/Ashgabat
2464041	Zaghouan	36.403	10.143	TN	Africa/Tunis
2464168	Oued Lill	36.834	10.041	TN	Africa/Tunis
2464470	Tunis	36.819	10.166	TN	Africa/Tunis
2464648	Tozeur	33.920	8.134	TN	Africa/Tunis
2464701	Tataouine	32.930	10.452	TN	Africa/Tunis
2464795	Thala	35.572	8.670	TN	Africa/Tunis
2464804	Takelsa	36.783	10.633	TN	Africa/Tunis
2464809	Tajerouine	35.892	8.553	TN	Africa/Tunis
2464915	Sousse	35.825	10.637	TN	Africa/Tunis
2465030	Siliana	36.085	9.371	TN	Africa/Tunis
2465840	Sidi Bouzid	35.038	9.485	TN	Africa/Tunis
2467246	Skanes	35.775	10.795	TN	Africa/Tunis
2467454	Sfax	34.741	10.760	TN	Africa/Tunis
